source_img,file_name,text
39.jpeg,39_13.jpeg,ной отлу на ли
39.jpeg,39_14.jpeg,и после оной выбы
39.jpeg,39_15.jpeg,прибыло
39.jpeg,39_16.jpeg,ло
39.jpeg,39_17.jpeg,цо
39.jpeg,39_18.jpeg,чке
39.jpeg,39_19.jpeg,цо
39.jpeg,39_20.jpeg,№9 №10
39.jpeg,39_21.jpeg,когда
39.jpeg,39_22.jpeg,№9 ре 10 ре
39.jpeg,39_23.jpeg,съ кото
39.jpeg,39_24.jpeg,реви реви
39.jpeg,39_25.jpeg,крестьяне
39.jpeg,39_26.jpeg,лета имен лета
39.jpeg,39_27.jpeg,визiи визiи
39.jpeg,39_28.jpeg,крестьянки
39.jpeg,39_29.jpeg,рого вре лета
39.jpeg,39_30.jpeg,зiи зiи
39.jpeg,39_31.jpeg,но
39.jpeg,39_32.jpeg,мени
4.jpeg,4_0.jpeg,Выписка изъ ревизской Сказки
4.jpeg,4_1.jpeg,Составленная 1858 года Марта 1го дня
4.jpeg,4_2.jpeg,Пермской Губернiи Красноуфимского
40.jpeg,40_0.jpeg,Ела
40.jpeg,40_1.jpeg,Копiя
40.jpeg,40_2.jpeg,Копiя
41.jpeg,41_0.jpeg,177 Михайло
41.jpeg,41_1.jpeg,Михайло
41.jpeg,41_2.jpeg,померъ
41.jpeg,41_3.jpeg,въ 1964 г
41.jpeg,41_4.jpeg,Его сыновья
41.jpeg,41_5.jpeg,Якимъ
41.jpeg,41_6.jpeg,35
41.jpeg,41_7.jpeg,43 1/2
41.jpeg,41_8.jpeg,Трифонъ 24 1/2 1834 32
41.jpeg,41_9.jpeg,янв
41.jpeg,41_10.jpeg,25
43.jpeg,43_0.jpeg,Метрической книги на 1860 года часть
43.jpeg,43_1.jpeg,первая о родившихся
43.jpeg,43_2.jpeg,38
43.jpeg,43_3.jpeg,Месяц
43.jpeg,43_4.jpeg,день
43.jpeg,43_5.jpeg,Имена Званiе имя отчество Званiе имя отчество Кто совершилъ Таинство
43.jpeg,43_6.jpeg,Рукоприкладство
43.jpeg,43_7.jpeg,родив
43.jpeg,43_8.jpeg,и фамилiя родителей и фамилiя воспрiемни Крещения
43.jpeg,43_9.jpeg,свидетелей записи
43.jpeg,43_10.jpeg,шихся какого вероисповеданiя
43.jpeg,43_11.jpeg,ковъ
43.jpeg,43_12.jpeg,по желанiю
43.jpeg,43_13.jpeg,Январь
43.jpeg,43_14.jpeg,13
43.jpeg,43_15.jpeg,12 12
43.jpeg,43_16.jpeg,Метрической книги на 1867 года часть
43.jpeg,43_17.jpeg,первая о родившихся
43.jpeg,43_18.jpeg,14
43.jpeg,43_19.jpeg,6 8 Елисей
43.jpeg,43_20.jpeg,Метрической книги на 1868 года часть
43.jpeg,43_21.jpeg,первая о родившихся
43.jpeg,43_22.jpeg,Февраль
44.jpeg,44_0.jpeg,Ревизская сказка
44.jpeg,44_1.jpeg,о семействах бывших Прусскихъ
44.jpeg,44_2.jpeg,а ныне принявших присягу на
44.jpeg,44_3.jpeg,подданство Россiи Алберта Да
44.jpeg,44_4.jpeg,нилова Петеръ
44.jpeg,44_5.jpeg,Составлена февраля 1 дня
44.jpeg,44_6.jpeg,1867 года
45.jpeg,45_0.jpeg,Ревизская сказка
45.jpeg,45_1.jpeg,1867 года февраля 12 дня о семействах бывших Прусскихъ а ныне принявшихъ присягу
45.jpeg,45_2.jpeg,на подданство Россiи Алберта Данилова Петеръ
45.jpeg,45_3.jpeg,Ныне
45.jpeg,45_4.jpeg,на
45.jpeg,45_5.jpeg,шей ре
45.jpeg,45_6.jpeg,на
45.jpeg,45_7.jpeg,№ Мещане
45.jpeg,45_8.jpeg,№ Мещанки
45.jpeg,45_9.jpeg,визiи
45.jpeg,45_10.jpeg,отлучка лицо
45.jpeg,45_11.jpeg,состояло
45.jpeg,45_12.jpeg,1 Петеръ Альбертъ Да
45.jpeg,45_13.jpeg,1 Алберта Данилов жена
45.jpeg,45_14.jpeg,24
45.jpeg,45_15.jpeg,ниловъ
45.jpeg,45_16.jpeg,Марiя Козмина
45.jpeg,45_17.jpeg,Алберта Данилова
45.jpeg,45_18.jpeg,сыновья Викторъ
45.jpeg,45_19.jpeg,Анатолiй
45.jpeg,45_20.jpeg,По быв Къ тому Ныне
46.jpeg,46_0.jpeg,Ревизская сказка
46.jpeg,46_1.jpeg,Семейство бывшего Прусского а
46.jpeg,46_2.jpeg,ныне принявшего присягу на
46.jpeg,46_3.jpeg,на подданство Россiи Алберта
46.jpeg,46_4.jpeg,Данилова Петеръ
46.jpeg,46_5.jpeg,Составлена февраля 1 дня
46.jpeg,46_6.jpeg,1867 года
47.jpeg,47_0.jpeg,1867 года февраля 1 дня семейства бывшего прусской а ныне принявшая присягу
47.jpeg,47_1.jpeg,Ревизская сказка
47.jpeg,47_2.jpeg,на подданство Россiи Алберта Данилова Петеръ
47.jpeg,47_3.jpeg,По быв Къ тому Ныне
47.jpeg,47_4.jpeg,Ныне
47.jpeg,47_5.jpeg,№ Мещане
47.jpeg,47_6.jpeg,шей ре
47.jpeg,47_7.jpeg,визiи со
47.jpeg,47_8.jpeg,при
47.jpeg,47_9.jpeg,на
47.jpeg,47_10.jpeg,Мещанки
47.jpeg,47_11.jpeg,на
47.jpeg,47_12.jpeg,стояло было
47.jpeg,47_13.jpeg,лицо
47.jpeg,47_14.jpeg,отлучке лицо
47.jpeg,47_15.jpeg,1 Петеръ Албертъ
47.jpeg,47_16.jpeg,1
47.jpeg,47_17.jpeg,Алберта Данилова жена
47.jpeg,47_18.jpeg,Даниловъ
47.jpeg,47_19.jpeg,27
47.jpeg,47_20.jpeg,Марiя Козмина 24
47.jpeg,47_21.jpeg,Алберта Данилова
47.jpeg,47_22.jpeg,сыновья Викторъ
47.jpeg,47_23.jpeg,Анатолiй
47.jpeg,47_24.jpeg,Итого
47.jpeg,47_25.jpeg,Итого 1
47.jpeg,47_26.jpeg,3
47.jpeg,47_27.jpeg,Всего на сей ревизской сказке мужской пока всего три души женской одна душа
47.jpeg,47_28.jpeg,Къ сей ревизской сказке бывшiй Прус
47.jpeg,47_29.jpeg,кий а ныне принявший присягу на подданство
47.jpeg,47_30.jpeg,Россiи Албертъ Даниловъ Петеръ своеручно подписуюсь
48.jpeg,48_0.jpeg,Ревизская сказка
48.jpeg,48_1.jpeg,Тысяча восемьсот шестьдесят седьмого года
48.jpeg,48_2.jpeg,февраля 15 дня Пермской губернiи города Ека
48.jpeg,48_3.jpeg,теринбурга мещанина Николая Евтихiева
48.jpeg,48_4.jpeg,Елькина о состоящихъ душахъ на лицо
49.jpeg,49_0.jpeg,Ревизская Сказка
49.jpeg,49_1.jpeg,Ревизская Сказка
49.jpeg,49_2.jpeg,1867 года февраль 15 дня Пермской губернiи г. Екатеринбурга
49.jpeg,49_3.jpeg,1867года
49.jpeg,49_4.jpeg,дня Пермской губернiи г. Екатеринбурга
49.jpeg,49_5.jpeg,По последней
49.jpeg,49_6.jpeg,Изъ того Ныне
49.jpeg,49_7.jpeg,ревизiи состояло
49.jpeg,49_8.jpeg,Во временной ныне
49.jpeg,49_9.jpeg,Семьи Мужскiй полъ
49.jpeg,49_10.jpeg,Число вы- на
49.jpeg,49_11.jpeg,и после оной при
49.jpeg,49_12.jpeg,Семьи Женскiй полъ
49.jpeg,49_13.jpeg,на
49.jpeg,49_14.jpeg,Отлучки
49.jpeg,49_15.jpeg,было
49.jpeg,49_16.jpeg,было
49.jpeg,49_17.jpeg,лицо
49.jpeg,49_18.jpeg,лицо
49.jpeg,49_19.jpeg,№9 №10
49.jpeg,49_20.jpeg,№9 №10
49.jpeg,49_21.jpeg,Съ которого
49.jpeg,49_22.jpeg,ревизiи
49.jpeg,49_23.jpeg,Мещане
49.jpeg,49_24.jpeg,Лета
49.jpeg,49_25.jpeg,Когда
49.jpeg,49_26.jpeg,Лета
49.jpeg,49_27.jpeg,лета
49.jpeg,49_28.jpeg,именно
49.jpeg,49_29.jpeg,ревизiи Мещанки
49.jpeg,49_30.jpeg,времени
49.jpeg,49_31.jpeg,Николай Естахieвъ Причисленъ
49.jpeg,49_32.jpeg,Елькинъ
49.jpeg,49_33.jpeg,въ Екатерин-
49.jpeg,49_34.jpeg,бургскiе мещан
49.jpeg,49_35.jpeg,20
49.jpeg,49_36.jpeg,Холостъ
49.jpeg,49_37.jpeg,по предписанiю
49.jpeg,49_38.jpeg,Пермской Казен
49.jpeg,49_39.jpeg,ной Палаты
49.jpeg,49_40.jpeg,отъ
49.jpeg,49_41.jpeg,1867г.
49.jpeg,49_42.jpeg,Канцелярского
49.jpeg,49_43.jpeg,Служителя Ека
49.jpeg,49_44.jpeg,теринбургских
49.jpeg,49_45.jpeg,Заводовъ
49.jpeg,49_46.jpeg,"Всего въ сей ревизской сказке заключается душъ мужски пола одна, въ наличности"
49.jpeg,49_47.jpeg,показана и прописных нетъ къ сей ревизской сказке въ место сына моего росписался Кан
49.jpeg,49_48.jpeg,целярский Служитель Евтихiй Елькинъ
5.jpeg,5_0.jpeg,Ревизская сказка
5.jpeg,5_1.jpeg,Ревизская сказка
5.jpeg,5_2.jpeg,1858 года Марта 1го дня Пермской
5.jpeg,5_3.jpeg,1858 года Марта 1го дня Пермской Губер
5.jpeg,5_4.jpeg,Губернiи Екатеринбургского Уезда
5.jpeg,5_5.jpeg,нiи Екатеринбургского Уезда Верхне
5.jpeg,5_6.jpeg,Верхне-Тагильского завода
5.jpeg,5_7.jpeg,Тагильского завода
5.jpeg,5_8.jpeg,по последней из того ныне
5.jpeg,5_9.jpeg,ревизиiи со
5.jpeg,5_10.jpeg,Семьи
5.jpeg,5_11.jpeg,Мужскiй полъ
5.jpeg,5_12.jpeg,стояло  и по числа
5.jpeg,5_13.jpeg,Семьи
5.jpeg,5_14.jpeg,во времен ныне
5.jpeg,5_15.jpeg,сле оной
5.jpeg,5_16.jpeg,на
5.jpeg,5_17.jpeg,прибыло
5.jpeg,5_18.jpeg,выбыло
5.jpeg,5_19.jpeg,лицо
5.jpeg,5_20.jpeg,Женскiй полъ
5.jpeg,5_21.jpeg,ной отлучке на лицо
5.jpeg,5_22.jpeg,№9 №10 Вечноотданные заводскiе
5.jpeg,5_23.jpeg,когда
5.jpeg,5_24.jpeg,ревиз ревиз люди
5.jpeg,5_25.jpeg,Лета
5.jpeg,5_26.jpeg,именно
5.jpeg,5_27.jpeg,Лета
5.jpeg,5_28.jpeg,№9 №10 Вечно отданные заводскiе съ которого
5.jpeg,5_29.jpeg,Лета
5.jpeg,5_30.jpeg,ревиз ревиз
5.jpeg,5_31.jpeg,женьщины.
5.jpeg,5_32.jpeg,времени
5.jpeg,5_33.jpeg,317. 332. константинъ Иванова
5.jpeg,5_34.jpeg,Умеръ въ
5.jpeg,5_35.jpeg,317
5.jpeg,5_36.jpeg,332 Константина Иванова второ
5.jpeg,5_37.jpeg,Шапкинъ
5.jpeg,5_38.jpeg,30
5.jpeg,5_39.jpeg,1852 году
5.jpeg,5_40.jpeg,брачная жена Парасковья Иванова
5.jpeg,5_41.jpeg,34 1/2
5.jpeg,5_42.jpeg,Константина Иванова
5.jpeg,5_43.jpeg,Его де отъ второй жены дочь
5.jpeg,5_44.jpeg,отъ первой жены сынъ
5.jpeg,5_45.jpeg,Фаина
5.jpeg,5_46.jpeg,8 1/2
5.jpeg,5_47.jpeg,Автономъ
5.jpeg,5_48.jpeg,8
5.jpeg,5_49.jpeg,15 1/2
5.jpeg,5_50.jpeg,Его же отъ второй жены
5.jpeg,5_51.jpeg,сыновья
5.jpeg,5_52.jpeg,Осипъ
5.jpeg,5_53.jpeg,Петръ
5.jpeg,5_54.jpeg,Новорожденный
5.jpeg,5_55.jpeg,6 1/2
5.jpeg,5_56.jpeg,Что действительно копiя сiя списана
5.jpeg,5_57.jpeg,съ ревизской сказки Верхетагильского завода
5.jpeg,5_58.jpeg,верного въ томъ Верхнетагильское Выгостное Правлениiе выдать крестьянину
5.jpeg,5_59.jpeg,Осипу Константинову Шапкину
5.jpeg,5_60.jpeg,въ
5.jpeg,5_61.jpeg,следствiе его прошенiя для представленiя
5.jpeg,5_62.jpeg,въ Пермскую Казенную Палату по с
5.jpeg,5_63.jpeg,лучаю ходатайства его на перемещенiе въ
5.jpeg,5_64.jpeg,городское сословiе по Городу Екатерин
5.jpeg,5_65.jpeg,бургу
50.jpeg,50_0.jpeg,Дополнительная Ревизская сказка
50.jpeg,50_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого
50.jpeg,50_2.jpeg,"года Мая Семьнадцатого дня, Пермской"
50.jpeg,50_3.jpeg,"Губернiи, Екатеринбургского Мещанина Ивана"
50.jpeg,50_4.jpeg,"Афанасьева Пивоварова, О состоящихъ душах"
50.jpeg,50_5.jpeg,на лицо
50.jpeg,50_6.jpeg,Жительство имею
51.jpeg,51_0.jpeg,Дополнительная Ревизская Сказка
51.jpeg,51_1.jpeg,Дополнительная Ревизская Сказка
51.jpeg,51_2.jpeg,1867 года мая 2 дня Пермской губернiи города
51.jpeg,51_3.jpeg,1867 года мая 2 дня Пермской губернiи города
51.jpeg,51_4.jpeg,Екатеринбурга
51.jpeg,51_5.jpeg,Екатеринбурга
51.jpeg,51_6.jpeg,по последней ре
51.jpeg,51_7.jpeg,визiи состояло
51.jpeg,51_8.jpeg,Изъ того Ныне
51.jpeg,51_9.jpeg,Во временной
51.jpeg,51_10.jpeg,Ныне
51.jpeg,51_11.jpeg,Семьи
51.jpeg,51_12.jpeg,Мужскiй полъ
51.jpeg,51_13.jpeg,и после оной при
51.jpeg,51_14.jpeg,числа
51.jpeg,51_15.jpeg,на
51.jpeg,51_16.jpeg,Семьи Женскiй полъ
51.jpeg,51_17.jpeg,на
51.jpeg,51_18.jpeg,было
51.jpeg,51_19.jpeg,выбыло
51.jpeg,51_20.jpeg,лицо
51.jpeg,51_21.jpeg,отлучке лицо
51.jpeg,51_22.jpeg,№9 №10
51.jpeg,51_23.jpeg,Когда
51.jpeg,51_24.jpeg,№9 №10
51.jpeg,51_25.jpeg,Съ которого
51.jpeg,51_26.jpeg,ревизiи ревизiи
51.jpeg,51_27.jpeg,Мещане
51.jpeg,51_28.jpeg,Лета
51.jpeg,51_29.jpeg,именно
51.jpeg,51_30.jpeg,Лета
51.jpeg,51_31.jpeg,ревизiи ревизiи
51.jpeg,51_32.jpeg,Мещанки
51.jpeg,51_33.jpeg,времени
51.jpeg,51_34.jpeg,Лета
51.jpeg,51_35.jpeg,Иванъ Афанасьевъ
51.jpeg,51_36.jpeg,Причисленъ по
51.jpeg,51_37.jpeg,указу Пермской
51.jpeg,51_38.jpeg,Пивоваровъ Казенной Пала
51.jpeg,51_39.jpeg,15
51.jpeg,51_40.jpeg,ты отъ 31 ок
51.jpeg,51_41.jpeg,тября 1866 года
51.jpeg,51_42.jpeg,за №8029 изъ
51.jpeg,51_43.jpeg,монастырскихъ
51.jpeg,51_44.jpeg,сыновей Екате
51.jpeg,51_45.jpeg,ринбургской Гра
51.jpeg,51_46.jpeg,нильной Фабри
51.jpeg,51_47.jpeg,ки
51.jpeg,51_48.jpeg,Итого мужскаго пода одна 1
51.jpeg,51_49.jpeg,"Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна, и въ наличности бывшiй"
51.jpeg,51_50.jpeg,показана и прописных нетъ къ сей ревизской сказке вместо сказко подателя Екатеринбург
51.jpeg,51_51.jpeg,ского мещанiна Ивана Афанасьева Пивоварова по безграмотству его личной прозьбе расписался
51.jpeg,51_52.jpeg,Екатеринбургскiй мещанский сынъ Александръ Петровъ Логиновъ
52.jpeg,52_0.jpeg,Дополнительная Ревизская Сказка
52.jpeg,52_1.jpeg,тысяча восемьсот шестьдесят седьмого
52.jpeg,52_2.jpeg,года мая восемнадцатого дня Пермской
52.jpeg,52_3.jpeg,губернiи города Екатеринбурга мещанина
52.jpeg,52_4.jpeg,Ефима Федорова Вепрова о состоящихъ
52.jpeg,52_5.jpeg,душахъ на лицо
52.jpeg,52_6.jpeg,Жительство имею
52.jpeg,52_7.jpeg,въ 1 части г въ улице
52.jpeg,52_8.jpeg,въновъ Московской въ
52.jpeg,52_9.jpeg,собственномъ доме
53.jpeg,53_0.jpeg,Дополнительная ревизская сказка
53.jpeg,53_1.jpeg,Дополнительная ревизская сказка
53.jpeg,53_2.jpeg,1867 года мая 18 дня Пермской губернiи города
53.jpeg,53_3.jpeg,1867 года мая 18 дня Пермской губернiи города
53.jpeg,53_4.jpeg,Екатеринбурга
53.jpeg,53_5.jpeg,Екатеринбурга
53.jpeg,53_6.jpeg,по последней
53.jpeg,53_7.jpeg,ревизiи состо
53.jpeg,53_8.jpeg,Изъ того
53.jpeg,53_9.jpeg,Ныне
53.jpeg,53_10.jpeg,Во времен Ныне
53.jpeg,53_11.jpeg,Семьи Мужскiй полъ яло и после
53.jpeg,53_12.jpeg,оной прибы
53.jpeg,53_13.jpeg,числа
53.jpeg,53_14.jpeg,на
53.jpeg,53_15.jpeg,Семьи Женскiй полъ
53.jpeg,53_16.jpeg,ной от
53.jpeg,53_17.jpeg,на
53.jpeg,53_18.jpeg,ло
53.jpeg,53_19.jpeg,выбыло
53.jpeg,53_20.jpeg,лицо
53.jpeg,53_21.jpeg,лучке лицо
53.jpeg,53_22.jpeg,№9 №10
53.jpeg,53_23.jpeg,Когда
53.jpeg,53_24.jpeg,№9 №10
53.jpeg,53_25.jpeg,Съ которого
53.jpeg,53_26.jpeg,ревизiи ревизiи  Мещане
53.jpeg,53_27.jpeg,Лета
53.jpeg,53_28.jpeg,Лета
53.jpeg,53_29.jpeg,именно
53.jpeg,53_30.jpeg,ревизiи ревизiи Мещанки
53.jpeg,53_31.jpeg,времени
53.jpeg,53_32.jpeg,Лета
53.jpeg,53_33.jpeg,Ефимъ Федоровъ
53.jpeg,53_34.jpeg,Причисленъ
53.jpeg,53_35.jpeg,Вепровъ
53.jpeg,53_36.jpeg,по Указу Пер
53.jpeg,53_37.jpeg,мской казен
53.jpeg,53_38.jpeg,22
53.jpeg,53_39.jpeg,Холостъ
53.jpeg,53_40.jpeg,ной палаты
53.jpeg,53_41.jpeg,Его братъ Александръ
53.jpeg,53_42.jpeg,отъ 31 мар
53.jpeg,53_43.jpeg,та 1864 г за
53.jpeg,53_44.jpeg,"№ 9,824 изъ"
53.jpeg,53_45.jpeg,мастерскихъ
53.jpeg,53_46.jpeg,детей
53.jpeg,53_47.jpeg,Итого мужеска пола два 2
53.jpeg,53_48.jpeg,"Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола два, и въ наличности бывшiй"
53.jpeg,53_49.jpeg,показана прописных нетъ къ сей ревизской сказке вместо сказко подателя Екатеринбургского
53.jpeg,53_50.jpeg,мещанина Ефима Федорова Вепрева по безграмотству его личной прозьбе  руку приложилъ
53.jpeg,53_51.jpeg,Екатеринбургский мещанскiй сынъ Александр Петровъ Логиновъ
54.jpeg,54_0.jpeg,Дополнительная ревизская сказка
54.jpeg,54_1.jpeg,Тысяча восемьсотъ щестьдесятъ седьмогоъ
54.jpeg,54_2.jpeg,года мая двадцать шестого дня Пермской
54.jpeg,54_3.jpeg,губернiи города Екатеринбурга мещанина
54.jpeg,54_4.jpeg,Ивана Викулова Кокушкина о состоящих ду
54.jpeg,54_5.jpeg,шахъ на лицо
54.jpeg,54_6.jpeg,Жительство имею
54.jpeg,54_7.jpeg,въ 2 части города въ
54.jpeg,54_8.jpeg,улице
54.jpeg,54_9.jpeg,отца моего Викула
54.jpeg,54_10.jpeg,Кокушкина
55.jpeg,55_0.jpeg,Дополнительная ревизская сказка
55.jpeg,55_1.jpeg,Дополнительная ревизская сказка
55.jpeg,55_2.jpeg,1867 года мая 26 дня Пермской губернiи города
55.jpeg,55_3.jpeg,1867 года мая 26 дня Пермской губернiи города
55.jpeg,55_4.jpeg,Екатеринбурга
55.jpeg,55_5.jpeg,Екатеринбурга
55.jpeg,55_6.jpeg,По последней Изъ того Ныне
55.jpeg,55_7.jpeg,Во временной Ныне
55.jpeg,55_8.jpeg,Семьи Мужскiй полъ
55.jpeg,55_9.jpeg,визiи состояло
55.jpeg,55_10.jpeg,и после оной
55.jpeg,55_11.jpeg,числа
55.jpeg,55_12.jpeg,на
55.jpeg,55_13.jpeg,Семьи Женскiй полъ
55.jpeg,55_14.jpeg,прибыло
55.jpeg,55_15.jpeg,выбыло
55.jpeg,55_16.jpeg,лица
55.jpeg,55_17.jpeg,отлучке лица
55.jpeg,55_18.jpeg,№9 №10
55.jpeg,55_19.jpeg,Когда
55.jpeg,55_20.jpeg,№9
55.jpeg,55_21.jpeg,№10
55.jpeg,55_22.jpeg,Съ которого
55.jpeg,55_23.jpeg,ревизiи ревизiи Мещане
55.jpeg,55_24.jpeg,Лета
55.jpeg,55_25.jpeg,Лета
55.jpeg,55_26.jpeg,Лета
55.jpeg,55_27.jpeg,именно
55.jpeg,55_28.jpeg,ревизiи ревизiи Мещанки
55.jpeg,55_29.jpeg,времени
55.jpeg,55_30.jpeg,Иванъ Викулова
55.jpeg,55_31.jpeg,Кокушкинъ
55.jpeg,55_32.jpeg,20
55.jpeg,55_33.jpeg,Итого мужеска одна
55.jpeg,55_34.jpeg,1
55.jpeg,55_35.jpeg,"Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна, прописных"
55.jpeg,55_36.jpeg,нетъ къ сей ревизской сказке вместо сказкоподателя Екатеринбургскiй мещанинъ Иванъ Викуловъ Кокушкина
55.jpeg,55_37.jpeg,руку приложилъ
55.jpeg,55_38.jpeg,Холостъ
56.jpeg,56_0.jpeg,Ревизская сказка
56.jpeg,56_1.jpeg,1867 года мая 29 дня Пермской губернiи
56.jpeg,56_2.jpeg,города Екатеринбурга вновь приси
56.jpeg,56_3.jpeg,сленного мещанина Василiя Пет
56.jpeg,56_4.jpeg,рова Колпакова о состоящихъ
56.jpeg,56_5.jpeg,душахъ на лицо
57.jpeg,57_0.jpeg,Ревизская сказка
57.jpeg,57_1.jpeg,1867 года мая 29 дня Пермской губернiи города
57.jpeg,57_2.jpeg,Екатеринбурга
57.jpeg,57_3.jpeg,Ревизская сказка
57.jpeg,57_4.jpeg,52
57.jpeg,57_5.jpeg,1867 года мая 29 дня Пермской губернiи города
57.jpeg,57_6.jpeg,Екатеринбурга
57.jpeg,57_7.jpeg,По последней Изъ того Ныне
57.jpeg,57_8.jpeg,ревизiи состоя
57.jpeg,57_9.jpeg,Во времен Ныне
57.jpeg,57_10.jpeg,Мужскiй полъ
57.jpeg,57_11.jpeg,ли и после
57.jpeg,57_12.jpeg,оной прибы
57.jpeg,57_13.jpeg,числа
57.jpeg,57_14.jpeg,на
57.jpeg,57_15.jpeg,ной отлуч на
57.jpeg,57_16.jpeg,Женскiй полъ
57.jpeg,57_17.jpeg,ке
57.jpeg,57_18.jpeg,ло
57.jpeg,57_19.jpeg,выбыло
57.jpeg,57_20.jpeg,лицо
57.jpeg,57_21.jpeg,лица
57.jpeg,57_22.jpeg,Когда
57.jpeg,57_23.jpeg,Съ кото
57.jpeg,57_24.jpeg,Мещане
57.jpeg,57_25.jpeg,Лета
57.jpeg,57_26.jpeg,Лета
57.jpeg,57_27.jpeg,рого вре
57.jpeg,57_28.jpeg,именно
57.jpeg,57_29.jpeg,Мещанки
57.jpeg,57_30.jpeg,мени
57.jpeg,57_31.jpeg,Лета
57.jpeg,57_32.jpeg,Причислены
57.jpeg,57_33.jpeg,Василiй Петровъ
57.jpeg,57_34.jpeg,въ мещане
57.jpeg,57_35.jpeg,по указу Перм
57.jpeg,57_36.jpeg,Колпаковъ
57.jpeg,57_37.jpeg,ской Казенной
57.jpeg,57_38.jpeg,Василiя петрова жена Устинья
57.jpeg,57_39.jpeg,палаты отъ
57.jpeg,57_40.jpeg,23
57.jpeg,57_41.jpeg,22
57.jpeg,57_42.jpeg,Его братъ Егоръ
57.jpeg,57_43.jpeg,4 го Декабря
57.jpeg,57_44.jpeg,Осипова
57.jpeg,57_45.jpeg,1863 г за № 15281
57.jpeg,57_46.jpeg,сыновей Ека
57.jpeg,57_47.jpeg,теринбург
57.jpeg,57_48.jpeg,скихъ заво
57.jpeg,57_49.jpeg,довъ
57.jpeg,57_50.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола два
57.jpeg,57_51.jpeg,и женского  одна прописных нетъ къ сей ревизской сказке по безграмотству
57.jpeg,57_52.jpeg,мещанина Василiя Петрова Колпакова по личной прозьбе руку приложилъ
57.jpeg,57_53.jpeg,мещанинъ Евтiхий
57.jpeg,57_54.jpeg,Шляпниковъ
58.jpeg,58_0.jpeg,Дополнительная ревизская сказка
58.jpeg,58_1.jpeg,Тысяча восемьсотъ шестдесятъ седмого года Iюня
58.jpeg,58_2.jpeg,второго дня Пермской губернiи города Екатеринбура
58.jpeg,58_3.jpeg,мещанина Степана Павлова Мухина о состоящихъ
58.jpeg,58_4.jpeg,душахъ на лицо
58.jpeg,58_5.jpeg,жительство имею въ 2й
58.jpeg,58_6.jpeg,части города Екатерин
58.jpeg,58_7.jpeg,бурга въ улице Солдатской
59.jpeg,59_0.jpeg,Дополнительная ревизская сказка
59.jpeg,59_1.jpeg,Дополнительная ревизская сказка
59.jpeg,59_2.jpeg,1867 года июня 2 дня Пермской Губернiи города Ека
59.jpeg,59_3.jpeg,1867 года июня 2 дня Пермской Губернiи города Ека
59.jpeg,59_4.jpeg,теринбурга
59.jpeg,59_5.jpeg,теринбурга
59.jpeg,59_6.jpeg,По последней ре Изъ того
59.jpeg,59_7.jpeg,Ныне
59.jpeg,59_8.jpeg,визии состояло
59.jpeg,59_9.jpeg,Семьи
59.jpeg,59_10.jpeg,Женскiй полъ
59.jpeg,59_11.jpeg,Мужскiй полъ
59.jpeg,59_12.jpeg,и после ононй
59.jpeg,59_13.jpeg,числа
59.jpeg,59_14.jpeg,на
59.jpeg,59_15.jpeg,Семьи
59.jpeg,59_16.jpeg,убыло
59.jpeg,59_17.jpeg,выбыло
59.jpeg,59_18.jpeg,лицо
59.jpeg,59_19.jpeg,N9
59.jpeg,59_20.jpeg,N10
59.jpeg,59_21.jpeg,Когда
59.jpeg,59_22.jpeg,N9
59.jpeg,59_23.jpeg,N10
59.jpeg,59_24.jpeg,реви реви
59.jpeg,59_25.jpeg,Мещане
59.jpeg,59_26.jpeg,Лета
59.jpeg,59_27.jpeg,Лета
59.jpeg,59_28.jpeg,реви реви
59.jpeg,59_29.jpeg,Мещанки
59.jpeg,59_30.jpeg,зiи
59.jpeg,59_31.jpeg,зiи
59.jpeg,59_32.jpeg,именно
59.jpeg,59_33.jpeg,зiи
59.jpeg,59_34.jpeg,зiи
59.jpeg,59_35.jpeg,Причисленъ
59.jpeg,59_36.jpeg,Степанъ Павловъ
59.jpeg,59_37.jpeg,по указу Пер
59.jpeg,59_38.jpeg,мской казен
59.jpeg,59_39.jpeg,Мухинъ
59.jpeg,59_40.jpeg,20
59.jpeg,59_41.jpeg,Холостъ
59.jpeg,59_42.jpeg,ной Палаты
59.jpeg,59_43.jpeg,отъ 6 мая
59.jpeg,59_44.jpeg,1867г за №4651
59.jpeg,59_45.jpeg,изъ солдат
59.jpeg,59_46.jpeg,ских детей
59.jpeg,59_47.jpeg,Всего въ сей ревизской сказке заключается наличных душъ одна мужеска пола и въ наличности бывшi
59.jpeg,59_48.jpeg,показаны и прописныхъ нетъ Въ томъ и подписуюсь сказкоподатель Екатеринбургскiй мещанинъ Сте
59.jpeg,59_49.jpeg,панъ Павловъ Мухинъ
59.jpeg,59_50.jpeg,Во времен Ныне
59.jpeg,59_51.jpeg,ной отлу
59.jpeg,59_52.jpeg,на
59.jpeg,59_53.jpeg,чке
59.jpeg,59_54.jpeg,лицо
59.jpeg,59_55.jpeg,Съ которого
59.jpeg,59_56.jpeg,времени
